description,file
"2 number lines. The first one is marked with 0, 2, 4, 6. The second is marked with 4, 8, 16. The markings are about equally spaced.
",99434f8a-71fa-45ad-912e-7d3ccb9d6423.jpg
"3 number lines. The first one is marked with 0, 2, 4, 6, 8. The second is marked with 0, 4, 8, 12, 16. The third is marked with 0, 1, 2, 3, 4. The markings are approximately equally spaced.
",976a3274-f29e-401f-aa43-35128375e7ab.jpg
"3 number lines. The first one is marked with 0, 1, 2, 3, 4 and is labeled paws. The second is marked with 0, 1, 2 and is labeled ears. The third is marked with 0,\frac{1}{2}, 1 and is labeled tail. 
",79f605b3-0ed3-4a80-9833-d4f1ec4e7b91.jpg
"2 number lines. The first one is marked with 0, 2, 4, 6, 8, 10, 12 and is labeled ears. The second is marked with 0, 1, 2, 3, 4, 5, 6 and is labeled tails. The markings are approximately equally spaced.
",cfe94a69-f371-4457-91d4-21a1b46f3805.jpg
"2 number lines. The first one is marked with 2, 4, 6, 8. The second is marked with 1, 2, 3, 4.
",50c84716-4ebb-410a-aed0-6a5bd8973416.jpg
"3 number lines. The first one is marked with 12, 3, 6 and is labeled ears. The second is labeled paws. The third is labeled tail. 
",5a4d01b1-86d7-460b-80fc-a6c373c89c9a.jpg
"3 number lines. The first one is marked with 0,\frac{1}{2}, [ILLEGIBLE], 1, 1\frac{1}{2},\ 1[ILLEGIBLE], 2 and is labeled ears. The second is marked with 0, \frac{1}{2},1,1\frac{1}{2},2,2\frac{1}{2},3,3\frac{1}{2},4  and is labeled paws. The third is marked with 0,\frac{1}{2},1 and is labeled tail. The markings are unequally spaced.
",59bd2c4c-6d58-4dc0-9740-c16ed4b70a00.jpg
"3 number lines and a row of numbers. The first number line is marked with 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22 and is labeled ears. The second number line is marked with 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44 and is labeled paws. The third row is a row of numbers (1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11) and is labeled cat parts. The third number line is marked with 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 and is labeled tail.
",1a1073ab-ed13-41b6-a1fe-3832a0e49f65.jpg
"3 number lines. The first one is marked with 4, 8, 12 and is labeled paws. The second is marked with 2, 4, 6 and is labeled ears. The third is marked with 1, 2, 3 and is labeled tails. The markings are approximately equally spaced.
",05edaeba-96b1-4825-993f-46fef69b0bd3.jpg
"3 number lines. The first one is marked with 0, 1, 2. The second is marked with 0, 2, 4. The third is marked with 0, \frac{1}{2}, 1. The markings are approximately equally spaced.
",3cce2f67-73c6-46aa-94b1-854b21ddefa9.jpg
"2 number lines. The first one is marked with 4, 8, 12, 16, 20 and is labeled paws. The second is marked with 2, 4, 6, 8, 10 and is labeled ears.
",51046d54-9e42-4b0f-a9ae-a8782d45a797.jpg
"3 number lines. The first one is marked with 1, 2, 3, 4, 5, 6 and is labeled tails. The second is marked with 2, 4, 6, 8, 10, 12 (on the top and bottom) and is labeled ears. The third is marked with 4, 8, 12, 16, 20, 24 and is labeled paws. The markings are approximately equally spaced.
",c7298525-b424-4b21-8249-b787fb4a4bd1.jpg
"3 number lines. The first one is marked with 2, 4, 6 and is labeled ears. The second is marked with 4, 6, 12 and is labeled paws. The third is marked with 1, 2, 3 and is labeled tails.
",f9520f3d-91bb-4679-9ece-d9f8c7afd804.jpg
"2.75 is under the long division symbol.  60 is to the left, and 4 is on top.  Underneath is - 240 with a horizontal bar.  Under this is 0.36
",955b87e8-881b-43a1-b8e0-602a625dde54.jpg
"13.75 ft
box drawn around 13.75 ft

\ +4\ +3 
      2\ .\ 7\ 5 
       \cdot\ 6\ 0 
________
+0.00 
165.00 

165.00 under long division symbol.  12 is to the left and 13.75 is on top.  -12 is written underneath with a horizontal bar.  45 is written under with an arrow pointing down from the original 5.  -36 is underneath with a horizontal bar.  90 is written under with an arrow pointing down from the original 0.  -84 is under with a horizontal bar.  60 is written under with an arrow pointing down from the second original 0
",6aebcbea-4d9f-4a77-bcac-4461f979db5b.jpg
"165.00 under long division symbol.  12 is to the left and 13.75 is on top.  -12 is written underneath with a horizontal bar.  45 is written under with an arrow pointing down from the original 5.  -36 is underneath with a horizontal bar.  90 is written under with an arrow pointing down from the original 0.  -84 is under with a horizontal bar.  60 is written under with an arrow pointing down from the second original 0
",66fbc9de-af1d-4ae0-a5c3-7468e88294df.jpg
"table drawn with 2 columns and 3 rows.  Items in the first column are C, 6 cm^3, 22 cm^2.  items in the second column are D, 6, 26 cm^2  
",aa27f63c-24ec-4b67-83a7-bd8c648e18c9.jpg
"Table with three columns and four rows.  Items in the 1st row: name, Sa, Volume.  Items in the 2nd row: D, 26, 6.  Items in the 3rd row: E, 26, 7.  Items in the 4th row: C, 22, 6
",44e85a31-f8a9-411c-8c30-3dfb33a22814.jpg
"C and D are circled in the figure.  Figure C has its dimensions labeled 1, 2, 3, 1, 2, 3.
",73e4094f-bccb-4712-9a2f-390f33b59761.jpg
"Figure C has its dimensions labeled 1, 2, 3, 1, 2, 3
",e934fde2-08d9-4ba0-98f1-38022754218b.jpg
"table with 3 rows and 3 columns.  First row: C:, Sa 22 cm^2,\  36 cm^3. Second row: D:, [BLANK], [BLANK].  Third row: e:, 7 cm^2, 43 cm^3 
",2e77f2c3-718c-4607-b05c-1add8501daa9.jpg
"22
26
26

Figure D is circled.  Figure E is circled
",e16f850f-2504-4328-9ded-a9615f9f6322.jpg
" Student drew lines decomposing all 3 diagrams breaking them into triangles. No explanation or number sentences on exit ticket. . 
",5e67f212-9a2c-4b2c-b102-feacf40e8bc9.jpg
" student decomposed Elena's shape into 3 triangles. 
",778f881d-a0cc-47f0-b4c5-7b4938582a1e.jpg
" Student decomposed Elena's drawing into 3 triangles and Lin's in to 2 with diagonal lines.
",964d673d-8e89-4631-bb97-3b8a6da739cc.jpg
" student decomposed and rearranged Lin's drawing and made it into a rectangle.. 
",399cd50e-3341-416e-8dc6-04fa35491916.jpg
"Student decomposes Elena's drawing into 2 triangles and drew another copy. Labeled the B 4 and h 7 
",8ac85816-52eb-4dd6-bd5e-5a85baea2322.jpg
"the labels for figures C and D are circled
",4a6e89ab-f7ad-4473-8b1d-58dc67ff3725.jpg
"Table with 3 columns labeled as C, D, e.  The second row items are 6 cubes, 6 cubes, 7 cubs
",b9c7b32d-11a7-4b8a-a72d-c0c759e38dc2.jpg
" Student decomposed Elena and Lin into 2 triangles. 
",5718531b-87a7-4ad5-81bb-3317826079af.jpg
"
 Student decomposed Elena and Lin into 2 triangles.
",e5c9370d-6b7e-4752-8bba-ef618d779e20.jpg
"circle drawn around figures D and E
",68279c9b-0b66-4912-9cae-2526f629190a.jpg
"table with 3 rows and 4 columns.  1st row: [BLANK], C, D, e.  2nd row: V, 6u^3 , 6u^3 , 7u^3 .  3rd row: SA, 22 u^2 , 26u^2 , 26u^2 
",18a7280a-36b3-468c-8b38-06a9ebf3e628.jpg
" Student decomposed and rearranged all 3 diagrams in to rectangle like shapes.
",3d42c1b1-18e4-433b-9f81-8cb546539414.jpg
"two columns separated by one vertical line. In the left column is 24 in the first row. 1 and 24 in the second row where 1 is circled. 2 and 12 in the third for where 2 is circled. 4 and 6 in the last row. In the second column there is 64 in the first row. 1 and 64 in the second row where 1 is circled. 2 and 32 in the third row.

gcf = 2
",db4650f4-b233-463e-9971-b591458fee2c.jpg
" Students drew diagonal lines decomposing Noah's shape. 
",f96715b9-3759-4d7e-adc1-7a7e77f27219.jpg
"table with 4 columns and 3 rows.  Items in the first row are C=, SA 22 units^2, V 6 units^3 , [BLANK].  Items in the second row are D=,  26 units^2, 6 units^3 , [BLANK]. Items in the third row are E=,  50 units^2, 7 units^3 , [BLANK].
",e5fa79e1-d7ec-4431-8e8b-4cf78dc58455.jpg
"24 and below 24 is 1 and 24, below that is 2 and 12, below that is 3 and 6, and below that is 4 and 3. The first number in each pair is circled. In another column is 64. Below 64 is 1 and 64, below that is 2 and 32, below that is 3 and 16, and below that is 4 and 8. The first number in each pair is circled

GCF = 3
",6f653220-1fa7-4dd4-9bea-1b1b82d4d7ad.jpg
"the labels for figure D and E are circled
",e2d7f441-5737-4ad7-abaf-0de3a023d26f.jpg
"table with 3 columns and 3 rows.  Above the second column is a 2 and SA.  Above the third column is a 3 and 1\cdot w\cdot h.  Items in the first row are C=, 22 u^2, 6 u^3. Items in the second row are D=, 26 u^2, 6 u^3.  Items in the third row are E=, 26 u^2, 7 u^3. 
",4d0655a2-24c1-47a7-bd6d-bda3ae767f66.jpg
" Student labeled 4 and 7. 
",115a6de2-c081-47bf-a9d6-7c0655514ab3.jpg
"64 is underlined. Below it is 1, 2, 32 in one row and 4 and 8 in the row below. 2 and 8 are circled. To the right of this is 24 underlined. Below the 24 are 6 and 12 in one row and 2 and 4 in the row below. 6 and 4 are circled.
",3cfcf860-db10-4804-9185-e1602a3b9756.jpg
" student drew a rectangle with a diagonal line in the rectangle, labeled 4 and 7 multiplied and then divided by 14. 
",148f45b0-4e73-4b24-8d53-1e0d5e833151.jpg
"student annotated and counted units on diagram, student decomposed and rearranged  3 diagrams identifying triangles.
",9aa99a1a-eeab-45e2-ac57-7971a538bd90.jpg
"student annotated and counted units on diagram,
",fa0ada7a-3227-42ff-b4b7-b82377775af2.jpg
"labels for figures C and E are circled
",47dee38f-960e-48f4-a339-72db7cdbe9d6.jpg
"T chart with 24 on the left and 64 on the right. Below 24 are three rows of numbers. The first row says 1 and 24. The second row has 3 and 24. The third row has 4 and 24. Below 64 are 2 rows of numbers. The first row is 1 and 64. The second row is 8 and 8.
",ae5bea73-bd1b-483c-8dc6-44bb41c7407b.jpg
"Student  extended Noah's drawing to a rectangle.
",13ae2e1f-8179-43ab-aaab-c2a44aaee3c7.jpg
"Two sections separated by a vertical line. 24 is to the left of the line and underlined. Below 24 are the numbers 1 and 24 in the first row, 2 and 12 in the second row, and 3 and 8 in the third row. 1, 2, and 8 are circled. 64 is underlined to the right of the vertical line. Below 64 is 1 and 64 in the first row, 2 and 32 in the second row, and 4, 8, and 6 in the third row. 1, 2, and 8 are circled.

GCF = 8
3 check marks below GCF
",91239fbd-7cca-4bb5-a90e-c8f8da5a79ca.jpg
"4 is GCF

T chart with 24 on the left and 64 on the right. Below 24 is 1, 24 in the first row, and [NOT READABLE QUALITY], 12 in the second row and 4, [NOT READABLE QUALITY] in the third row. Below 64 is 1, 64 in the first row and [NOT READABLE QUALITY] in the next two rows.
",0638c788-088f-48a8-bf9c-1533fe67a54d.jpg
"Two sections separated by a vertical line. 24 is the heading of the first section. Below 24 are 24, 1 in the first row and 1 is circled. 6, 4 in the second row and 4 is circled. 12, 2 in the third row and 2 is circled. 8, 3 in the last row and 8 is circled. The right section has 64 as the heading. Below it is 64, 1 in the first row and 1 is circled. 8, 8 in the second row and the first 8 is circled. 2, 32 in the third row and 2 is circled. 4, 16 in the fourth row and 4 is circled.

GCF = 8
",eec0cd15-b0a5-4796-83fe-f3b9f9ac13a3.jpg
" student drew a line thru Lin's drawing to make 2 triangles. 

",bf753239-b7a2-4078-9be4-42d8ac9da33b.jpg
"2 number lines. The first one is marked with 1,2,3,4,5,6,7 and is labeled tails. The second is marked with 2, 4, 6, 8, 10, 12, 14 and is labeled ears. The markings are approximately equally spaced.
",9ef930f1-95f4-4c22-b179-898903f6bc2f.jpg
"student drew on the diagrams to decompose and rearrange them into triangles. 
",ed1a933e-0354-47fe-9b15-38baf93f0d02.jpg
"2 number lines. The first one is marked with 2, 4, 6, 8, 12, 14. The second is marked with 4, 8, 12, 16, 24, 28. The markings are approximately equally spaced.
",e64128a2-7f20-41ac-a8ad-aa1475ec0e4e.jpg
"2 number lines. The first one is marked with 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10. The second is marked with 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20. The markings are approximately equally spaced.
",1682a19a-768f-4c3e-bf25-dd1d5cc7d241.jpg
"3 number lines. The first one is marked with 0, 1, 2. The second is marked with 0,1, 2, 3, 4. The third is marked with 0, 1. The markings are not equally spaced.
",64d71d1e-ba86-4111-9c1c-461f040f78c3.jpg
"3 number lines. The first one is marked with 0, 1, 2, 3, 4, 5, 6. The second is marked with 0, 2, 4, 6, 8, 10, 12. The third is marked with 0, 4, 8, 12, 16, 20, 24. The markings are approximately equally spaced.
",12da961c-8458-4605-9c83-9abdcaa7fff8.jpg
"3 number lines. The first one is marked with 0, 1, 2, 3, 4, 5, 6, 7, 8, 9. The second is marked with 0, 2, 4, 6, 8, 10, 12, 14, 16, 18. The third is marked with 0, 4, 8, 12, 16, 20, 24, 28, 30, 33. The markings are approximately equally spaced.
",6163b524-18be-4232-a2cf-100cd7c373bd.jpg
"3 number lines. The first one is marked with 0, 1, 2, 3, 4, 5. The second is marked with 0, 2, 4, 6, 8, 10 and is labeled ears. The third is marked with 0,4, 8, 12, 16, 20 and is labeled paws. The markings are approximately equally spaced.
",b0521c72-aa7d-47a7-a190-c52b719ae125.jpg
"3 number lines. The first one is marked with 0,1, 2 and is labeled tails. The second is marked with 0, 2, 4 and is labeled ears. The third is marked with 0, 4, 8 and is labeled paws.
",42a7ec02-d927-4ab1-97ce-b60523d2cf4c.jpg
"3 number lines. The first one is marked with 0, 4, 8, 12, 16, 20, 24 and is labeled paws. The second is marked with 0, 2, 4, 6, 8, 10, 12 and is labeled ears. The third is marked with 0, 1, 2, 3, 4, 5, 6 and is labeled tails.
",d5aa3bb9-fa43-481a-ac5c-01c992862d7c.jpg
"3 number lines. The first one is marked with 2, 4, 6, 8 and is labeled ears. The second is marked with 4, 8, 12, 16 and is labeled paws. The third is marked with 1, 2, 3, 4 and is labeled tails.
",92a70b5e-926e-43de-a20e-6f7004d178ab.jpg
"3 number lines. The first one is marked with 2, 4, 6 and is labeled ear. The second is marked with 1, 2, 3 and is labeled tails. The third is marked with 4, 8, 12 and is labeled paws.
",cd9e708d-ad7d-4359-aed0-55f79cd62ba4.jpg
"3 number lines. The first one is marked with 1, 2, 3, 4, 5, 6 and is labeled t. The second is marked with 4, 8, 12, 16, 20, 24 and is labeled p. The third is marked with 2, 4, 6, 8, 10, 12 and is labeled e.
",4e1ab857-d4e6-49e9-a76e-d5cb06d246a8.jpg
"2 number lines. The first one is marked with 0,1, 2, 3, 4, 5, 6, 7, 8, 9 and is labeled tail. The second is marked with 2, 4, 6, 8, 10, 12, 14, 16, 18 and is labeled ears.
",217f99e2-3be3-40b0-9cc3-24246ec57e7b.jpg
"2 number lines. The first one is marked with 0,1, 2  and is labeled ear. The second is marked with 0, 1, 2, 3, 4 and is labeled paws. The markings are not equally spaced.
",559f8bd2-dcde-4225-894e-42d368123e48.jpg
"2 number lines. The first one is marked with 2, 4, 6 and is labeled Ears. The second is marked with 1, 2, 3 and is labeled tails.
",a5b0da39-bfd6-49e1-b376-7a78120c5b3e.jpg
"2 number lines. The first one is marked with 0, 2, 6, 8, 10, 12, 14, 16, 18, 20 and is labeled ears. The second is marked with 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 and is labeled tail. There is a line of numbers (1, 2, 3, 4, 5, 6, 7, 8, 9, 10) written between the two number lines. 
",d320afd3-f69b-411d-8421-9fb3466f2bcc.jpg
"2 number lines. The first one is marked with 0,1, 2, 3, 4, 5 and is labeled tail. The second is marked with 0, 2, 4, 6, 8, 10 and is labeled ears.
",91faf5f1-c348-4fc9-b5c6-622feb365b3d.jpg
"3 number lines. The first one is marked with 1, 2, 3, 4 and is labeled P. The second is marked with 1, 2 and is labeled E. The third is marked with 1 and is labeled t. The markings are not equally spaced.
",ceed3b79-b978-4403-ba3e-70f52bdca03f.jpg
"2 number lines. The first one is marked with 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11 and is labeled t. The second is marked with 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22 and is labeled e. The markings are approximately equally spaced.
",30b2c667-4b25-49d0-8046-3beb852c2bae.jpg
